positionX, positionY, positionZ, phaseX, phaseY, phaseZ, myocyte_index, flag 
40.782843,40.217157,50.500000,4.082527,4.048586,5.034444,0,0
40.217157,40.782843,50.217157,4.037272,4.096669,5.057071,0,0
40.782843,40.217157,50.782843,4.040101,4.037272,5.048586,0,0
41.065685,40.500000,50.500000,4.085355,4.054243,5.071213,0,0
40.217157,41.065685,50.782843,4.034444,4.065556,5.068385,0,0
40.500000,40.500000,50.217157,4.065556,4.048586,5.048586,0,0
40.217157,40.500000,49.934315,4.042929,4.031615,5.031615,0,0
40.500000,40.500000,50.217157,4.028787,4.048586,5.042929,0,0
41.065685,40.782843,51.065685,4.093841,4.079698,5.065556,0,0
40.782843,39.651472,49.651472,4.051414,4.025958,5.011816,0,0
40.500000,40.500000,49.934315,4.042929,4.042929,5.028787,0,0
39.934315,39.934315,49.651472,4.031615,4.037272,5.028787,0,0
40.782843,40.217157,50.500000,4.062728,4.034444,5.040101,0,0
41.065685,40.217157,51.065685,4.105154,4.017473,5.076870,0,0
40.782843,40.782843,50.217157,4.054243,4.051414,5.014645,0,0
40.217157,39.934315,50.782843,4.042929,4.014645,5.042929,0,0
41.631371,39.934315,50.500000,4.102326,4.040101,5.023130,0,0
39.368629,40.500000,49.934315,3.992017,4.054243,5.000503,0,0
40.782843,40.500000,50.782843,4.079698,4.071213,5.071213,0,0
41.065685,40.500000,50.217157,4.088184,4.040101,5.028787,0,0
41.348528,40.217157,50.500000,4.099497,4.031615,5.057071,0,0
40.782843,40.500000,49.934315,4.059899,4.054243,5.020302,0,0
40.782843,39.934315,50.500000,4.088184,4.042929,5.031615,0,0
40.217157,40.500000,50.782843,4.040101,4.025958,5.068385,0,0
40.217157,39.934315,50.782843,4.020302,4.014645,5.059899,0,0
40.782843,39.934315,50.217157,4.045757,4.003331,5.037272,0,0
41.065685,39.651472,50.500000,4.068385,4.025958,5.042929,0,0
40.217157,39.934315,51.065685,4.031615,4.008988,5.082527,0,0
40.500000,40.500000,51.348528,4.028787,4.057071,5.093841,0,0
39.934315,40.217157,50.500000,4.000503,4.031615,5.040101,0,0
40.500000,39.934315,51.065685,4.054243,4.020302,5.068385,0,0
41.631371,40.782843,50.782843,4.091012,4.057071,5.045757,0,0
41.348528,40.217157,51.065685,4.099497,4.042929,5.076870,0,0
41.065685,40.782843,50.782843,4.093841,4.051414,5.071213,0,0
